Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
890123,88,21.2930,0.345368,7.7060,0.125112,7.9550,0.129072,36.9540,0.599552
890123,89,26.8550,0.435368,14.9370,0.242112,20.3150,0.329072,62.1070,1.006552
890123,90,20.9220,0.339368,10.6720,0.173112,9.3150,0.151072,40.9090,0.663552
890123,91,26.2180,0.425368,12.9590,0.210112,14.0730,0.228072,53.2500,0.863552
890123,92,18.6780,0.303368,7.3970,0.120112,8.7580,0.142072,34.8330,0.565552
890123,93,22.8990,0.371368,14.6890,0.238112,10.3030,0.167072,47.8910,0.776552
890123,94,19.5000,0.316368,9.9310,0.161112,8.8200,0.143072,38.2510,0.620552
890123,95,30.9330,0.501368,12.2790,0.199112,14.6290,0.237072,57.8410,0.937552
890123,96,15.7310,0.255368,12.4650,0.202112,6.1630,0.100072,34.3590,0.557552
890123,97,27.1860,0.440736,11.2290,0.182112,17.4100,0.282072,55.8250,0.904920
890123,98,21.2930,0.345368,9.9310,0.161112,9.6240,0.156072,40.8480,0.662552
890123,99,26.2370,0.425368,8.7570,0.142112,22.9110,0.371072,57.9050,0.938552
890123,100,20.4270,0.331368,11.1670,0.181112,13.0840,0.212072,44.6780,0.724552
901234,81,26.8550,0.435368,17.2850,0.280112,14.9380,0.242072,59.0780,0.957552
901234,82,17.7700,0.288368,11.4760,0.186112,9.6850,0.157072,38.9310,0.631552
901234,83,25.7420,0.417368,11.9700,0.194112,11.2300,0.182072,48.9420,0.793552
901234,84,16.8430,0.273368,6.5940,0.107112,12.8150,0.208072,36.2520,0.588552
901234,85,28.0910,0.455368,14.5040,0.235112,10.1840,0.165144,52.7790,0.855624
901234,86,18.8820,0.306368,10.7340,0.174112,10.3030,0.167072,39.9190,0.647552
901234,87,30.0060,0.486368,12.1560,0.197112,15.0050,0.243144,57.1670,0.926624
901234,88,20.2420,0.328368,10.3630,0.168112,11.8480,0.192072,42.4530,0.688552
901234,89,23.3940,0.379368,12.7120,0.206112,12.8990,0.209072,49.0050,0.794552
901234,90,19.1300,0.310368,8.0770,0.131112,10.5510,0.171072,37.7580,0.612552
901234,91,25.9280,0.420368,11.1670,0.181112,7.7080,0.125072,44.8030,0.726552
901234,92,16.9670,0.275368,12.0320,0.195112,17.8430,0.289072,46.8420,0.759552
901234,93,31.3040,0.507368,10.3020,0.167112,12.0340,0.195072,53.6400,0.869552
901234,94,18.5120,0.300368,9.7450,0.158112,10.3650,0.168072,38.6220,0.626552
901234,95,24.9620,0.404736,10.7960,0.175112,8.9440,0.145072,44.7020,0.724920
901234,96,22.3430,0.362368,7.1500,0.116112,8.5110,0.138072,38.0040,0.616552
901234,97,22.2200,0.360368,9.6840,0.157112,11.3540,0.184072,43.2580,0.701552
901234,98,21.7870,0.353368,8.6330,0.140112,11.3540,0.184072,41.7740,0.677552
901234,99,29.8210,0.483368,10.7960,0.175112,15.4330,0.250072,56.0500,0.908552
901234,100,22.2810,0.361368,7.5820,0.123112,8.7580,0.142072,38.6210,0.626552
